city,GEOID,cam_count,image_count,pnhwht,pnhblk,pasian,phisp,entropy,entropy_rank,total_crime_rate,viol_veh_crime_rate,pop,hinc,pvac,mhmval,modal_zone,road_length_km,log_road_length
Chicago,170318318004,1,40,66.39801611903286,1.301921884686919,11.035337879727217,18.22690638561686,0.9880625643008348,0.7593406593406593,4.711717296962183,0.18598884066955984,1613,48355,0,366400,commercial,4.565299168278222,1.518484047119357
Chicago,170318318005,1,94,50.65963060686016,2.550571679859279,9.146877748460861,32.98153034300791,1.1656040994688208,0.9016483516483517,8.883025505716798,0.8795074758135445,1137,36126,27.27272727272727,177500,commercial,12.108072320310676,2.4938723640777654
Chicago,170318319001,0,38,80.30542390731964,0,4.844655081621906,10.637177461822011,0.6945776921046656,0.4758241758241758,3.686150605581885,0.1579778830963665,1899,136750,5.710814094775213,822400,commercial,2.8385643626607115,1.0432984182564453
Chicago,170318319002,1,42,80.0601956358164,4.138449962377728,5.2671181339352895,6.847253574115876,0.7701785413264988,0.5560439560439561,2.9345372460496613,0.15048908954100826,1329,104750,11.360448807854137,475400,commercial,4.857900745631535,1.5806063992538346
Chicago,170318320001,3,44,78.2233189389266,3.2078963602714374,13.078346699568169,4.256631708821715,0.7570923791931683,0.5423076923076923,26.28007402837754,1.727328809376928,1621,121500,14.594594594594595,513700,commercial,6.104662152900975,1.8090527666212266
Chicago,170318321001,0,14,43.730729701952725,41.007194244604314,3.545734840698869,9.403905447070915,1.1550787915189493,0.8978021978021978,1.7985611510791366,0.20554984583761562,1946,54458,3.300970873786408,367100,commercial,0.6898396708579838,-0.371296069466235
Chicago,170318321002,0,32,87.88819875776397,3.5196687370600417,0.7246376811594203,5.693581780538302,0.5133686225783067,0.3230769230769231,7.763975155279502,0.5175983436853002,966,118625,14.629629629629628,387500,commercial,2.004137487303896,0.6952137873083741
Chicago,170318321003,0,16,81.30434782608695,2.608695652173913,7.536231884057972,7.246376811594203,0.7050380258898111,0.4846153846153846,11.159420289855072,1.0144927536231882,690,88917,3.7406483790523692,385400,commercial,2.327031001374472,0.8445932066957311
Chicago,170318322001,0,36,84.05511811023622,0.19685039370078738,3.937007874015748,11.811023622047244,0.5379182726709454,0.33901098901098903,6.102362204724409,0.5905511811023622,508,120375,7.531380753138076,448200,commercial,7.515149960100036,2.0169209777763077
Chicago,170318322002,0,26,74.95327102803738,0.5607476635514018,1.074766355140187,16.91588785046729,0.7720505412934846,0.5587912087912088,4.112149532710281,0.23364485981308408,2140,112045,6.4453125,721600,residential,6.491532224897897,1.8704985929740539
Chicago,170318322003,0,12,75.93984962406014,0,10.902255639097744,5.451127819548872,0.8067462353708149,0.5906593406593407,6.390977443609022,0,532,108750,15.718157181571815,724000,residential,1.5251083765987477,0.4220654741563918
